,date,country,area,mtu,price(eur/mwh)
5,08.12.2022,Belgium,BZN BE,05:00 - 06:00,302.9
6,08.12.2022,Belgium,BZN BE,06:00 - 07:00,324.77
7,08.12.2022,Belgium,BZN BE,07:00 - 08:00,418.2
8,08.12.2022,Belgium,BZN BE,08:00 - 09:00,490.41
9,08.12.2022,Belgium,BZN BE,09:00 - 10:00,472.1
10,08.12.2022,Belgium,BZN BE,10:00 - 11:00,495.28
11,08.12.2022,Belgium,BZN BE,11:00 - 12:00,478.13
12,08.12.2022,Belgium,BZN BE,12:00 - 13:00,445.42
13,08.12.2022,Belgium,BZN BE,13:00 - 14:00,444.61
14,08.12.2022,Belgium,BZN BE,14:00 - 15:00,453.8
15,08.12.2022,Belgium,BZN BE,15:00 - 16:00,456.99
16,08.12.2022,Belgium,BZN BE,16:00 - 17:00,462.92
17,08.12.2022,Belgium,BZN BE,17:00 - 18:00,498.21
18,08.12.2022,Belgium,BZN BE,18:00 - 19:00,552.9
19,08.12.2022,Belgium,BZN BE,19:00 - 20:00,550.31
20,08.12.2022,Belgium,BZN BE,20:00 - 21:00,487.48
21,08.12.2022,Belgium,BZN BE,21:00 - 22:00,387.0
22,08.12.2022,Belgium,BZN BE,22:00 - 23:00,367.5
23,08.12.2022,Belgium,BZN BE,23:00 - 00:00,328.85
0,08.12.2022,Bosnia and Herzegovenia,BZN BA,00:00 - 01:00,
1,08.12.2022,Bosnia and Herzegovenia,BZN BA,01:00 - 02:00,
2,08.12.2022,Bosnia and Herzegovenia,BZN BA,02:00 - 03:00,
3,08.12.2022,Bosnia and Herzegovenia,BZN BA,03:00 - 04:00,
4,08.12.2022,Bosnia and Herzegovenia,BZN BA,04:00 - 05:00,
5,08.12.2022,Bosnia and Herzegovenia,BZN BA,05:00 - 06:00,
6,08.12.2022,Bosnia and Herzegovenia,BZN BA,06:00 - 07:00,
7,08.12.2022,Bosnia and Herzegovenia,BZN BA,07:00 - 08:00,
8,08.12.2022,Bosnia and Herzegovenia,BZN BA,08:00 - 09:00,
9,08.12.2022,Bosnia and Herzegovenia,BZN BA,09:00 - 10:00,
10,08.12.2022,Bosnia and Herzegovenia,BZN BA,10:00 - 11:00,
11,08.12.2022,Bosnia and Herzegovenia,BZN BA,11:00 - 12:00,
12,08.12.2022,Bosnia and Herzegovenia,BZN BA,12:00 - 13:00,
13,08.12.2022,Bosnia and Herzegovenia,BZN BA,13:00 - 14:00,
14,08.12.2022,Bosnia and Herzegovenia,BZN BA,14:00 - 15:00,
15,08.12.2022,Bosnia and Herzegovenia,BZN BA,15:00 - 16:00,
16,08.12.2022,Bosnia and Herzegovenia,BZN BA,16:00 - 17:00,
17,08.12.2022,Bosnia and Herzegovenia,BZN BA,17:00 - 18:00,
18,08.12.2022,Bosnia and Herzegovenia,BZN BA,18:00 - 19:00,
19,08.12.2022,Bosnia and Herzegovenia,BZN BA,19:00 - 20:00,
20,08.12.2022,Bosnia and Herzegovenia,BZN BA,20:00 - 21:00,
21,08.12.2022,Bosnia and Herzegovenia,BZN BA,21:00 - 22:00,
22,08.12.2022,Bosnia and Herzegovenia,BZN BA,22:00 - 23:00,
23,08.12.2022,Bosnia and Herzegovenia,BZN BA,23:00 - 00:00,
0,08.12.2022,Bulgaria,BZN BG,00:00 - 01:00,254.22
1,08.12.2022,Bulgaria,BZN BG,01:00 - 02:00,182.19
2,08.12.2022,Bulgaria,BZN BG,02:00 - 03:00,167.03
3,08.12.2022,Bulgaria,BZN BG,03:00 - 04:00,167.03
4,08.12.2022,Bulgaria,BZN BG,04:00 - 05:00,232.0
5,08.12.2022,Bulgaria,BZN BG,05:00 - 06:00,300.39
6,08.12.2022,Bulgaria,BZN BG,06:00 - 07:00,332.16
7,08.12.2022,Bulgaria,BZN BG,07:00 - 08:00,413.05
8,08.12.2022,Bulgaria,BZN BG,08:00 - 09:00,449.92
9,08.12.2022,Bulgaria,BZN BG,09:00 - 10:00,456.39
10,08.12.2022,Bulgaria,BZN BG,10:00 - 11:00,330.26
11,08.12.2022,Bulgaria,BZN BG,11:00 - 12:00,305.5
12,08.12.2022,Bulgaria,BZN BG,12:00 - 13:00,305.5
13,08.12.2022,Bulgaria,BZN BG,13:00 - 14:00,324.31
14,08.12.2022,Bulgaria,BZN BG,14:00 - 15:00,454.0
15,08.12.2022,Bulgaria,BZN BG,15:00 - 16:00,456.99
16,08.12.2022,Bulgaria,BZN BG,16:00 - 17:00,462.92
17,08.12.2022,Bulgaria,BZN BG,17:00 - 18:00,498.21
18,08.12.2022,Bulgaria,BZN BG,18:00 - 19:00,468.76
19,08.12.2022,Bulgaria,BZN BG,19:00 - 20:00,464.26
20,08.12.2022,Bulgaria,BZN BG,20:00 - 21:00,439.36
21,08.12.2022,Bulgaria,BZN BG,21:00 - 22:00,349.97
22,08.12.2022,Bulgaria,BZN BG,22:00 - 23:00,316.61
23,08.12.2022,Bulgaria,BZN BG,23:00 - 00:00,247.05
0,08.12.2022,Croatia,BZN HR,00:00 - 01:00,193.86
1,08.12.2022,Croatia,BZN HR,01:00 - 02:00,186.47
2,08.12.2022,Croatia,BZN HR,02:00 - 03:00,168.88
3,08.12.2022,Croatia,BZN HR,03:00 - 04:00,182.01
4,08.12.2022,Croatia,BZN HR,04:00 - 05:00,237.77
5,08.12.2022,Croatia,BZN HR,05:00 - 06:00,300.58
6,08.12.2022,Croatia,BZN HR,06:00 - 07:00,333.88
7,08.12.2022,Croatia,BZN HR,07:00 - 08:00,415.95
8,08.12.2022,Croatia,BZN HR,08:00 - 09:00,451.19
9,08.12.2022,Croatia,BZN HR,09:00 - 10:00,457.69
10,08.12.2022,Croatia,BZN HR,10:00 - 11:00,451.58
11,08.12.2022,Croatia,BZN HR,11:00 - 12:00,450.37
12,08.12.2022,Croatia,BZN HR,12:00 - 13:00,447.46
13,08.12.2022,Croatia,BZN HR,13:00 - 14:00,447.34
14,08.12.2022,Croatia,BZN HR,14:00 - 15:00,453.98
15,08.12.2022,Croatia,BZN HR,15:00 - 16:00,456.99
16,08.12.2022,Croatia,BZN HR,16:00 - 17:00,462.92
17,08.12.2022,Croatia,BZN HR,17:00 - 18:00,498.21
18,08.12.2022,Croatia,BZN HR,18:00 - 19:00,470.61
19,08.12.2022,Croatia,BZN HR,19:00 - 20:00,466.18
20,08.12.2022,Croatia,BZN HR,20:00 - 21:00,440.42
21,08.12.2022,Croatia,BZN HR,21:00 - 22:00,339.89
22,08.12.2022,Croatia,BZN HR,22:00 - 23:00,305.4
23,08.12.2022,Croatia,BZN HR,23:00 - 00:00,164.23
0,08.12.2022,Cyprus,BZN CY,00:00 - 01:00,
1,08.12.2022,Cyprus,BZN CY,01:00 - 02:00,
2,08.12.2022,Cyprus,BZN CY,02:00 - 03:00,
3,08.12.2022,Cyprus,BZN CY,03:00 - 04:00,
4,08.12.2022,Cyprus,BZN CY,04:00 - 05:00,
5,08.12.2022,Cyprus,BZN CY,05:00 - 06:00,
6,08.12.2022,Cyprus,BZN CY,06:00 - 07:00,
7,08.12.2022,Cyprus,BZN CY,07:00 - 08:00,
8,08.12.2022,Cyprus,BZN CY,08:00 - 09:00,
9,08.12.2022,Cyprus,BZN CY,09:00 - 10:00,
10,08.12.2022,Cyprus,BZN CY,10:00 - 11:00,
11,08.12.2022,Cyprus,BZN CY,11:00 - 12:00,
12,08.12.2022,Cyprus,BZN CY,12:00 - 13:00,
13,08.12.2022,Cyprus,BZN CY,13:00 - 14:00,
14,08.12.2022,Cyprus,BZN CY,14:00 - 15:00,
15,08.12.2022,Cyprus,BZN CY,15:00 - 16:00,
16,08.12.2022,Cyprus,BZN CY,16:00 - 17:00,
17,08.12.2022,Cyprus,BZN CY,17:00 - 18:00,
18,08.12.2022,Cyprus,BZN CY,18:00 - 19:00,
19,08.12.2022,Cyprus,BZN CY,19:00 - 20:00,
20,08.12.2022,Cyprus,BZN CY,20:00 - 21:00,
21,08.12.2022,Cyprus,BZN CY,21:00 - 22:00,
22,08.12.2022,Cyprus,BZN CY,22:00 - 23:00,
23,08.12.2022,Cyprus,BZN CY,23:00 - 00:00,
0,08.12.2022,Czech Republic,BZN CZ,00:00 - 01:00,281.21
1,08.12.2022,Czech Republic,BZN CZ,01:00 - 02:00,274.87
2,08.12.2022,Czech Republic,BZN CZ,02:00 - 03:00,263.49
3,08.12.2022,Czech Republic,BZN CZ,03:00 - 04:00,249.16
4,08.12.2022,Czech Republic,BZN CZ,04:00 - 05:00,273.04
5,08.12.2022,Czech Republic,BZN CZ,05:00 - 06:00,300.01
6,08.12.2022,Czech Republic,BZN CZ,06:00 - 07:00,328.86
7,08.12.2022,Czech Republic,BZN CZ,07:00 - 08:00,407.71
8,08.12.2022,Czech Republic,BZN CZ,08:00 - 09:00,447.64
9,08.12.2022,Czech Republic,BZN CZ,09:00 - 10:00,454.02
10,08.12.2022,Czech Republic,BZN CZ,10:00 - 11:00,447.54
11,08.12.2022,Czech Republic,BZN CZ,11:00 - 12:00,448.77
12,08.12.2022,Czech Republic,BZN CZ,12:00 - 13:00,448.4
13,08.12.2022,Czech Republic,BZN CZ,13:00 - 14:00,448.1
14,08.12.2022,Czech Republic,BZN CZ,14:00 - 15:00,454.03
15,08.12.2022,Czech Republic,BZN CZ,15:00 - 16:00,456.99
16,08.12.2022,Czech Republic,BZN CZ,16:00 - 17:00,462.92
17,08.12.2022,Czech Republic,BZN CZ,17:00 - 18:00,498.21
18,08.12.2022,Czech Republic,BZN CZ,18:00 - 19:00,465.41
19,08.12.2022,Czech Republic,BZN CZ,19:00 - 20:00,460.8
20,08.12.2022,Czech Republic,BZN CZ,20:00 - 21:00,437.45
21,08.12.2022,Czech Republic,BZN CZ,21:00 - 22:00,353.8
22,08.12.2022,Czech Republic,BZN CZ,22:00 - 23:00,318.89
23,08.12.2022,Czech Republic,BZN CZ,23:00 - 00:00,290.01
0,08.12.2022,Czech Republic,BZN CZ-DE-SK,00:00 - 01:00,
1,08.12.2022,Czech Republic,BZN CZ-DE-SK,01:00 - 02:00,
2,08.12.2022,Czech Republic,BZN CZ-DE-SK,02:00 - 03:00,
3,08.12.2022,Czech Republic,BZN CZ-DE-SK,03:00 - 04:00,
4,08.12.2022,Czech Republic,BZN CZ-DE-SK,04:00 - 05:00,
5,08.12.2022,Czech Republic,BZN CZ-DE-SK,05:00 - 06:00,
6,08.12.2022,Czech Republic,BZN CZ-DE-SK,06:00 - 07:00,
7,08.12.2022,Czech Republic,BZN CZ-DE-SK,07:00 - 08:00,
8,08.12.2022,Czech Republic,BZN CZ-DE-SK,08:00 - 09:00,
9,08.12.2022,Czech Republic,BZN CZ-DE-SK,09:00 - 10:00,
10,08.12.2022,Czech Republic,BZN CZ-DE-SK,10:00 - 11:00,
11,08.12.2022,Czech Republic,BZN CZ-DE-SK,11:00 - 12:00,
12,08.12.2022,Czech Republic,BZN CZ-DE-SK,12:00 - 13:00,
13,08.12.2022,Czech Republic,BZN CZ-DE-SK,13:00 - 14:00,
14,08.12.2022,Czech Republic,BZN CZ-DE-SK,14:00 - 15:00,
15,08.12.2022,Czech Republic,BZN CZ-DE-SK,15:00 - 16:00,
16,08.12.2022,Czech Republic,BZN CZ-DE-SK,16:00 - 17:00,
17,08.12.2022,Czech Republic,BZN CZ-DE-SK,17:00 - 18:00,
18,08.12.2022,Czech Republic,BZN CZ-DE-SK,18:00 - 19:00,
19,08.12.2022,Czech Republic,BZN CZ-DE-SK,19:00 - 20:00,
20,08.12.2022,Czech Republic,BZN CZ-DE-SK,20:00 - 21:00,
21,08.12.2022,Czech Republic,BZN CZ-DE-SK,21:00 - 22:00,
22,08.12.2022,Czech Republic,BZN CZ-DE-SK,22:00 - 23:00,
23,08.12.2022,Czech Republic,BZN CZ-DE-SK,23:00 - 00:00,
0,08.12.2022,Denmark,BZN DK1,00:00 - 01:00,286.56
1,08.12.2022,Denmark,BZN DK1,01:00 - 02:00,280.78
2,08.12.2022,Denmark,BZN DK1,02:00 - 03:00,269.67
3,08.12.2022,Denmark,BZN DK1,03:00 - 04:00,269.91
4,08.12.2022,Denmark,BZN DK1,04:00 - 05:00,275.49
5,08.12.2022,Denmark,BZN DK1,05:00 - 06:00,299.79
6,08.12.2022,Denmark,BZN DK1,06:00 - 07:00,326.0
7,08.12.2022,Denmark,BZN DK1,07:00 - 08:00,400.09
8,08.12.2022,Denmark,BZN DK1,08:00 - 09:00,447.43
9,08.12.2022,Denmark,BZN DK1,09:00 - 10:00,454.09
10,08.12.2022,Denmark,BZN DK1,10:00 - 11:00,447.85
11,08.12.2022,Denmark,BZN DK1,11:00 - 12:00,446.22
12,08.12.2022,Denmark,BZN DK1,12:00 - 13:00,448.47
13,08.12.2022,Denmark,BZN DK1,13:00 - 14:00,448.26
14,08.12.2022,Denmark,BZN DK1,14:00 - 15:00,454.05
15,08.12.2022,Denmark,BZN DK1,15:00 - 16:00,456.99
16,08.12.2022,Denmark,BZN DK1,16:00 - 17:00,462.92
17,08.12.2022,Denmark,BZN DK1,17:00 - 18:00,498.21
18,08.12.2022,Denmark,BZN DK1,18:00 - 19:00,459.27
19,08.12.2022,Denmark,BZN DK1,19:00 - 20:00,454.02
20,08.12.2022,Denmark,BZN DK1,20:00 - 21:00,433.91
21,08.12.2022,Denmark,BZN DK1,21:00 - 22:00,352.92
22,08.12.2022,Denmark,BZN DK1,22:00 - 23:00,327.12
23,08.12.2022,Denmark,BZN DK1,23:00 - 00:00,299.24
0,08.12.2022,Denmark,BZN DK2,00:00 - 01:00,295.72
1,08.12.2022,Denmark,BZN DK2,01:00 - 02:00,280.78
2,08.12.2022,Denmark,BZN DK2,02:00 - 03:00,269.67
3,08.12.2022,Denmark,BZN DK2,03:00 - 04:00,269.91
4,08.12.2022,Denmark,BZN DK2,04:00 - 05:00,275.49
5,08.12.2022,Denmark,BZN DK2,05:00 - 06:00,299.79
6,08.12.2022,Denmark,BZN DK2,06:00 - 07:00,328.43
7,08.12.2022,Denmark,BZN DK2,07:00 - 08:00,406.39
8,08.12.2022,Denmark,BZN DK2,08:00 - 09:00,447.82
9,08.12.2022,Denmark,BZN DK2,09:00 - 10:00,454.09
10,08.12.2022,Denmark,BZN DK2,10:00 - 11:00,447.85
11,08.12.2022,Denmark,BZN DK2,11:00 - 12:00,446.22
12,08.12.2022,Denmark,BZN DK2,12:00 - 13:00,448.47
13,08.12.2022,Denmark,BZN DK2,13:00 - 14:00,448.26
14,08.12.2022,Denmark,BZN DK2,14:00 - 15:00,454.05
15,08.12.2022,Denmark,BZN DK2,15:00 - 16:00,456.99
16,08.12.2022,Denmark,BZN DK2,16:00 - 17:00,462.92
17,08.12.2022,Denmark,BZN DK2,17:00 - 18:00,498.21
18,08.12.2022,Denmark,BZN DK2,18:00 - 19:00,459.27
19,08.12.2022,Denmark,BZN DK2,19:00 - 20:00,454.02
20,08.12.2022,Denmark,BZN DK2,20:00 - 21:00,433.91
21,08.12.2022,Denmark,BZN DK2,21:00 - 22:00,352.92
22,08.12.2022,Denmark,BZN DK2,22:00 - 23:00,327.12
23,08.12.2022,Denmark,BZN DK2,23:00 - 00:00,299.24
0,08.12.2022,Estonia,BZN EE,00:00 - 01:00,295.72
1,08.12.2022,Estonia,BZN EE,01:00 - 02:00,280.78
2,08.12.2022,Estonia,BZN EE,02:00 - 03:00,269.67
3,08.12.2022,Estonia,BZN EE,03:00 - 04:00,269.91
4,08.12.2022,Estonia,BZN EE,04:00 - 05:00,275.49
5,08.12.2022,Estonia,BZN EE,05:00 - 06:00,299.97
6,08.12.2022,Estonia,BZN EE,06:00 - 07:00,328.43
7,08.12.2022,Estonia,BZN EE,07:00 - 08:00,406.39
8,08.12.2022,Estonia,BZN EE,08:00 - 09:00,447.82
9,08.12.2022,Estonia,BZN EE,09:00 - 10:00,454.09
10,08.12.2022,Estonia,BZN EE,10:00 - 11:00,447.85
11,08.12.2022,Estonia,BZN EE,11:00 - 12:00,448.58
12,08.12.2022,Estonia,BZN EE,12:00 - 13:00,449.29
13,08.12.2022,Estonia,BZN EE,13:00 - 14:00,448.26
14,08.12.2022,Estonia,BZN EE,14:00 - 15:00,454.05
15,08.12.2022,Estonia,BZN EE,15:00 - 16:00,456.99
16,08.12.2022,Estonia,BZN EE,16:00 - 17:00,462.92
17,08.12.2022,Estonia,BZN EE,17:00 - 18:00,498.21
18,08.12.2022,Estonia,BZN EE,18:00 - 19:00,459.27
19,08.12.2022,Estonia,BZN EE,19:00 - 20:00,454.02
20,08.12.2022,Estonia,BZN EE,20:00 - 21:00,433.91
21,08.12.2022,Estonia,BZN EE,21:00 - 22:00,352.92
22,08.12.2022,Estonia,BZN EE,22:00 - 23:00,320.43
23,08.12.2022,Estonia,BZN EE,23:00 - 00:00,286.26
0,08.12.2022,Finland,BZN FI,00:00 - 01:00,295.72
1,08.12.2022,Finland,BZN FI,01:00 - 02:00,280.78
2,08.12.2022,Finland,BZN FI,02:00 - 03:00,269.67
3,08.12.2022,Finland,BZN FI,03:00 - 04:00,269.91
4,08.12.2022,Finland,BZN FI,04:00 - 05:00,275.49
5,08.12.2022,Finland,BZN FI,05:00 - 06:00,299.79
6,08.12.2022,Finland,BZN FI,06:00 - 07:00,328.43
7,08.12.2022,Finland,BZN FI,07:00 - 08:00,406.39
8,08.12.2022,Finland,BZN FI,08:00 - 09:00,399.91
9,08.12.2022,Finland,BZN FI,09:00 - 10:00,350.0
10,08.12.2022,Finland,BZN FI,10:00 - 11:00,346.45
11,08.12.2022,Finland,BZN FI,11:00 - 12:00,446.22
12,08.12.2022,Finland,BZN FI,12:00 - 13:00,448.47
13,08.12.2022,Finland,BZN FI,13:00 - 14:00,448.26
14,08.12.2022,Finland,BZN FI,14:00 - 15:00,419.23
15,08.12.2022,Finland,BZN FI,15:00 - 16:00,388.04
16,08.12.2022,Finland,BZN FI,16:00 - 17:00,392.71
17,08.12.2022,Finland,BZN FI,17:00 - 18:00,399.91
18,08.12.2022,Finland,BZN FI,18:00 - 19:00,459.27
19,08.12.2022,Finland,BZN FI,19:00 - 20:00,450.0
20,08.12.2022,Finland,BZN FI,20:00 - 21:00,391.03
21,08.12.2022,Finland,BZN FI,21:00 - 22:00,352.92
22,08.12.2022,Finland,BZN FI,22:00 - 23:00,320.43
23,08.12.2022,Finland,BZN FI,23:00 - 00:00,286.26
0,08.12.2022,France,BZN FR,00:00 - 01:00,357.39
1,08.12.2022,France,BZN FR,01:00 - 02:00,331.11
2,08.12.2022,France,BZN FR,02:00 - 03:00,322.35
3,08.12.2022,France,BZN FR,03:00 - 04:00,304.66
4,08.12.2022,France,BZN FR,04:00 - 05:00,296.35
5,08.12.2022,France,BZN FR,05:00 - 06:00,304.8
6,08.12.2022,France,BZN FR,06:00 - 07:00,372.84
7,08.12.2022,France,BZN FR,07:00 - 08:00,478.03
8,08.12.2022,France,BZN FR,08:00 - 09:00,472.72
9,08.12.2022,France,BZN FR,09:00 - 10:00,482.1
10,08.12.2022,France,BZN FR,10:00 - 11:00,475.59
11,08.12.2022,France,BZN FR,11:00 - 12:00,463.53
12,08.12.2022,France,BZN FR,12:00 - 13:00,445.2
13,08.12.2022,France,BZN FR,13:00 - 14:00,445.06
14,08.12.2022,France,BZN FR,14:00 - 15:00,453.83
15,08.12.2022,France,BZN FR,15:00 - 16:00,456.99
16,08.12.2022,France,BZN FR,16:00 - 17:00,462.92
17,08.12.2022,France,BZN FR,17:00 - 18:00,498.21
18,08.12.2022,France,BZN FR,18:00 - 19:00,508.91
19,08.12.2022,France,BZN FR,19:00 - 20:00,504.34
20,08.12.2022,France,BZN FR,20:00 - 21:00,462.52
21,08.12.2022,France,BZN FR,21:00 - 22:00,386.54
22,08.12.2022,France,BZN FR,22:00 - 23:00,376.13
23,08.12.2022,France,BZN FR,23:00 - 00:00,354.55
0,08.12.2022,Georgia,BZN GE,00:00 - 01:00,
1,08.12.2022,Georgia,BZN GE,01:00 - 02:00,
2,08.12.2022,Georgia,BZN GE,02:00 - 03:00,
3,08.12.2022,Georgia,BZN GE,03:00 - 04:00,
4,08.12.2022,Georgia,BZN GE,04:00 - 05:00,
5,08.12.2022,Georgia,BZN GE,05:00 - 06:00,
6,08.12.2022,Georgia,BZN GE,06:00 - 07:00,
7,08.12.2022,Georgia,BZN GE,07:00 - 08:00,
8,08.12.2022,Georgia,BZN GE,08:00 - 09:00,
9,08.12.2022,Georgia,BZN GE,09:00 - 10:00,
10,08.12.2022,Georgia,BZN GE,10:00 - 11:00,
11,08.12.2022,Georgia,BZN GE,11:00 - 12:00,
12,08.12.2022,Georgia,BZN GE,12:00 - 13:00,
13,08.12.2022,Georgia,BZN GE,13:00 - 14:00,
14,08.12.2022,Georgia,BZN GE,14:00 - 15:00,
15,08.12.2022,Georgia,BZN GE,15:00 - 16:00,
16,08.12.2022,Georgia,BZN GE,16:00 - 17:00,
17,08.12.2022,Georgia,BZN GE,17:00 - 18:00,
18,08.12.2022,Georgia,BZN GE,18:00 - 19:00,
19,08.12.2022,Georgia,BZN GE,19:00 - 20:00,
20,08.12.2022,Georgia,BZN GE,20:00 - 21:00,
21,08.12.2022,Georgia,BZN GE,21:00 - 22:00,
22,08.12.2022,Georgia,BZN GE,22:00 - 23:00,
23,08.12.2022,Georgia,BZN GE,23:00 - 00:00,
0,08.12.2022,Germany,BZN DE-LU,00:00 - 01:00,286.56
1,08.12.2022,Germany,BZN DE-LU,01:00 - 02:00,280.78
2,08.12.2022,Germany,BZN DE-LU,02:00 - 03:00,269.67
3,08.12.2022,Germany,BZN DE-LU,03:00 - 04:00,269.91
4,08.12.2022,Germany,BZN DE-LU,04:00 - 05:00,275.49
5,08.12.2022,Germany,BZN DE-LU,05:00 - 06:00,299.79
6,08.12.2022,Germany,BZN DE-LU,06:00 - 07:00,326.0
7,08.12.2022,Germany,BZN DE-LU,07:00 - 08:00,400.09
8,08.12.2022,Germany,BZN DE-LU,08:00 - 09:00,447.43
9,08.12.2022,Germany,BZN DE-LU,09:00 - 10:00,454.09
10,08.12.2022,Germany,BZN DE-LU,10:00 - 11:00,447.85
11,08.12.2022,Germany,BZN DE-LU,11:00 - 12:00,446.22
12,08.12.2022,Germany,BZN DE-LU,12:00 - 13:00,448.47
13,08.12.2022,Germany,BZN DE-LU,13:00 - 14:00,448.26
14,08.12.2022,Germany,BZN DE-LU,14:00 - 15:00,454.05
15,08.12.2022,Germany,BZN DE-LU,15:00 - 16:00,456.99
16,08.12.2022,Germany,BZN DE-LU,16:00 - 17:00,462.92
17,08.12.2022,Germany,BZN DE-LU,17:00 - 18:00,498.21
18,08.12.2022,Germany,BZN DE-LU,18:00 - 19:00,459.27
19,08.12.2022,Germany,BZN DE-LU,19:00 - 20:00,454.02
20,08.12.2022,Germany,BZN DE-LU,20:00 - 21:00,433.91
21,08.12.2022,Germany,BZN DE-LU,21:00 - 22:00,353.13
22,08.12.2022,Germany,BZN DE-LU,22:00 - 23:00,328.31
23,08.12.2022,Germany,BZN DE-LU,23:00 - 00:00,299.24
0,08.12.2022,Germany,BZN CZ-DE-SK,00:00 - 01:00,
1,08.12.2022,Germany,BZN CZ-DE-SK,01:00 - 02:00,
2,08.12.2022,Germany,BZN CZ-DE-SK,02:00 - 03:00,
3,08.12.2022,Germany,BZN CZ-DE-SK,03:00 - 04:00,
4,08.12.2022,Germany,BZN CZ-DE-SK,04:00 - 05:00,
5,08.12.2022,Germany,BZN CZ-DE-SK,05:00 - 06:00,
6,08.12.2022,Germany,BZN CZ-DE-SK,06:00 - 07:00,
7,08.12.2022,Germany,BZN CZ-DE-SK,07:00 - 08:00,
8,08.12.2022,Germany,BZN CZ-DE-SK,08:00 - 09:00,
9,08.12.2022,Germany,BZN CZ-DE-SK,09:00 - 10:00,
10,08.12.2022,Germany,BZN CZ-DE-SK,10:00 - 11:00,
11,08.12.2022,Germany,BZN CZ-DE-SK,11:00 - 12:00,
12,08.12.2022,Germany,BZN CZ-DE-SK,12:00 - 13:00,
13,08.12.2022,Germany,BZN CZ-DE-SK,13:00 - 14:00,
14,08.12.2022,Germany,BZN CZ-DE-SK,14:00 - 15:00,
15,08.12.2022,Germany,BZN CZ-DE-SK,15:00 - 16:00,
16,08.12.2022,Germany,BZN CZ-DE-SK,16:00 - 17:00,
17,08.12.2022,Germany,BZN CZ-DE-SK,17:00 - 18:00,
18,08.12.2022,Germany,BZN CZ-DE-SK,18:00 - 19:00,
19,08.12.2022,Germany,BZN CZ-DE-SK,19:00 - 20:00,
20,08.12.2022,Germany,BZN CZ-DE-SK,20:00 - 21:00,
21,08.12.2022,Germany,BZN CZ-DE-SK,21:00 - 22:00,
22,08.12.2022,Germany,BZN CZ-DE-SK,22:00 - 23:00,
23,08.12.2022,Germany,BZN CZ-DE-SK,23:00 - 00:00,
0,08.12.2022,Germany,BZN DE-AT-LU,00:00 - 01:00,
1,08.12.2022,Germany,BZN DE-AT-LU,01:00 - 02:00,
2,08.12.2022,Germany,BZN DE-AT-LU,02:00 - 03:00,
3,08.12.2022,Germany,BZN DE-AT-LU,03:00 - 04:00,
4,08.12.2022,Germany,BZN DE-AT-LU,04:00 - 05:00,
5,08.12.2022,Germany,BZN DE-AT-LU,05:00 - 06:00,
6,08.12.2022,Germany,BZN DE-AT-LU,06:00 - 07:00,
7,08.12.2022,Germany,BZN DE-AT-LU,07:00 - 08:00,
8,08.12.2022,Germany,BZN DE-AT-LU,08:00 - 09:00,
9,08.12.2022,Germany,BZN DE-AT-LU,09:00 - 10:00,
10,08.12.2022,Germany,BZN DE-AT-LU,10:00 - 11:00,
11,08.12.2022,Germany,BZN DE-AT-LU,11:00 - 12:00,
12,08.12.2022,Germany,BZN DE-AT-LU,12:00 - 13:00,
13,08.12.2022,Germany,BZN DE-AT-LU,13:00 - 14:00,
14,08.12.2022,Germany,BZN DE-AT-LU,14:00 - 15:00,
15,08.12.2022,Germany,BZN DE-AT-LU,15:00 - 16:00,
16,08.12.2022,Germany,BZN DE-AT-LU,16:00 - 17:00,
17,08.12.2022,Germany,BZN DE-AT-LU,17:00 - 18:00,
18,08.12.2022,Germany,BZN DE-AT-LU,18:00 - 19:00,
19,08.12.2022,Germany,BZN DE-AT-LU,19:00 - 20:00,
20,08.12.2022,Germany,BZN DE-AT-LU,20:00 - 21:00,
21,08.12.2022,Germany,BZN DE-AT-LU,21:00 - 22:00,
22,08.12.2022,Germany,BZN DE-AT-LU,22:00 - 23:00,
23,08.12.2022,Germany,BZN DE-AT-LU,23:00 - 00:00,
0,08.12.2022,Greece,BZN GR,00:00 - 01:00,254.22
1,08.12.2022,Greece,BZN GR,01:00 - 02:00,182.19
2,08.12.2022,Greece,BZN GR,02:00 - 03:00,167.03
3,08.12.2022,Greece,BZN GR,03:00 - 04:00,167.03
4,08.12.2022,Greece,BZN GR,04:00 - 05:00,232.0
5,08.12.2022,Greece,BZN GR,05:00 - 06:00,300.39
6,08.12.2022,Greece,BZN GR,06:00 - 07:00,332.16
7,08.12.2022,Greece,BZN GR,07:00 - 08:00,413.05
8,08.12.2022,Greece,BZN GR,08:00 - 09:00,449.92
9,08.12.2022,Greece,BZN GR,09:00 - 10:00,329.19
10,08.12.2022,Greece,BZN GR,10:00 - 11:00,323.89
11,08.12.2022,Greece,BZN GR,11:00 - 12:00,305.5
12,08.12.2022,Greece,BZN GR,12:00 - 13:00,305.5
13,08.12.2022,Greece,BZN GR,13:00 - 14:00,318.57
14,08.12.2022,Greece,BZN GR,14:00 - 15:00,323.89
15,08.12.2022,Greece,BZN GR,15:00 - 16:00,453.54
16,08.12.2022,Greece,BZN GR,16:00 - 17:00,462.92
17,08.12.2022,Greece,BZN GR,17:00 - 18:00,493.56
18,08.12.2022,Greece,BZN GR,18:00 - 19:00,468.76
19,08.12.2022,Greece,BZN GR,19:00 - 20:00,464.26
