,date,country,area,price(eur/mwh)
2185,02.12.2022,Austria,BZN AT,432.68
2186,02.12.2022,Austria,BZN AT,419.99
2187,02.12.2022,Austria,BZN AT,408.26
2188,02.12.2022,Austria,BZN AT,431.67
2189,02.12.2022,Austria,BZN AT,431.67
2190,02.12.2022,Austria,BZN AT,409.82
2191,02.12.2022,Austria,BZN AT,406.67
2192,02.12.2022,Austria,BZN AT,407.49
2193,02.12.2022,Austria,BZN AT,419.95
2194,02.12.2022,Austria,BZN AT,431.67
2195,02.12.2022,Austria,BZN AT,432.68
2196,02.12.2022,Austria,BZN AT,409.37
2197,02.12.2022,Austria,BZN AT,420.0
2198,02.12.2022,Austria,BZN AT,432.68
2199,02.12.2022,Austria,BZN AT,432.68
2200,02.12.2022,Austria,BZN AT,405.0
2201,02.12.2022,Austria,BZN AT,431.67
2202,02.12.2022,Austria,BZN AT,432.68
2203,02.12.2022,Austria,BZN AT,449.48
2204,02.12.2022,Austria,BZN AT,450.0
2205,02.12.2022,Austria,BZN AT,453.84
2206,02.12.2022,Austria,BZN AT,440.09
2207,02.12.2022,Austria,BZN AT,440.04
2208,02.12.2022,Austria,BZN AT,440.05
2209,02.12.2022,Austria,BZN AT,432.68
2210,02.12.2022,Austria,BZN AT,432.68
2211,02.12.2022,Austria,BZN AT,429.9
2212,02.12.2022,Austria,BZN AT,432.68
2213,02.12.2022,Austria,BZN AT,432.68
2214,02.12.2022,Austria,BZN AT,400.0
2215,02.12.2022,Austria,BZN AT,342.92
2216,02.12.2022,Austria,BZN AT,432.68
2217,02.12.2022,Austria,BZN AT,426.41
2218,02.12.2022,Austria,BZN AT,384.9
2219,02.12.2022,Austria,BZN AT,330.01
2220,02.12.2022,Austria,BZN AT,386.93
2221,02.12.2022,Austria,BZN AT,370.0
2222,02.12.2022,Austria,BZN AT,304.9
2223,02.12.2022,Austria,BZN AT,260.0
2224,02.12.2022,Austria,BZN AT,370.0
2225,02.12.2022,Austria,BZN AT,369.95
2226,02.12.2022,Austria,BZN AT,300.01
2227,02.12.2022,Austria,BZN AT,261.65
2228,02.12.2022,Austria,BZN AT,377.9
2229,02.12.2022,Austria,BZN AT,310.0
2230,02.12.2022,Austria,BZN AT,264.94
2231,02.12.2022,Austria,BZN AT,234.46
2232,02.12.2022,Austria,BZN DE-AT-LU,
2233,02.12.2022,Austria,BZN DE-AT-LU,
2234,02.12.2022,Austria,BZN DE-AT-LU,
2235,02.12.2022,Austria,BZN DE-AT-LU,
2236,02.12.2022,Austria,BZN DE-AT-LU,
2237,02.12.2022,Austria,BZN DE-AT-LU,
2238,02.12.2022,Austria,BZN DE-AT-LU,
2239,02.12.2022,Austria,BZN DE-AT-LU,
2240,02.12.2022,Austria,BZN DE-AT-LU,
2241,02.12.2022,Austria,BZN DE-AT-LU,
2242,02.12.2022,Austria,BZN DE-AT-LU,
2243,02.12.2022,Austria,BZN DE-AT-LU,
2244,02.12.2022,Austria,BZN DE-AT-LU,
2245,02.12.2022,Austria,BZN DE-AT-LU,
2246,02.12.2022,Austria,BZN DE-AT-LU,
2247,02.12.2022,Austria,BZN DE-AT-LU,
2248,02.12.2022,Austria,BZN DE-AT-LU,
2249,02.12.2022,Austria,BZN DE-AT-LU,
2250,02.12.2022,Austria,BZN DE-AT-LU,
2251,02.12.2022,Austria,BZN DE-AT-LU,
2252,02.12.2022,Austria,BZN DE-AT-LU,
2253,02.12.2022,Austria,BZN DE-AT-LU,
2254,02.12.2022,Austria,BZN DE-AT-LU,
2255,02.12.2022,Austria,BZN DE-AT-LU,
2256,02.12.2022,Belgium,BZN BE,323.79
2257,02.12.2022,Belgium,BZN BE,312.92
2258,02.12.2022,Belgium,BZN BE,306.35
2259,02.12.2022,Belgium,BZN BE,298.81
2260,02.12.2022,Belgium,BZN BE,300.72
2261,02.12.2022,Belgium,BZN BE,310.57
2262,02.12.2022,Belgium,BZN BE,357.82
2263,02.12.2022,Belgium,BZN BE,424.66
2264,02.12.2022,Belgium,BZN BE,446.67
2265,02.12.2022,Belgium,BZN BE,447.92
2266,02.12.2022,Belgium,BZN BE,432.74
2267,02.12.2022,Belgium,BZN BE,421.36
2268,02.12.2022,Belgium,BZN BE,428.88
2269,02.12.2022,Belgium,BZN BE,388.87
2270,02.12.2022,Belgium,BZN BE,398.45
2271,02.12.2022,Belgium,BZN BE,364.85
2272,02.12.2022,Belgium,BZN BE,369.73
2273,02.12.2022,Belgium,BZN BE,421.72
2274,02.12.2022,Belgium,BZN BE,427.28
2275,02.12.2022,Belgium,BZN BE,372.0
2276,02.12.2022,Belgium,BZN BE,327.72
2277,02.12.2022,Belgium,BZN BE,345.54
2278,02.12.2022,Belgium,BZN BE,341.83
2279,02.12.2022,Belgium,BZN BE,319.35
2280,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2281,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2282,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2283,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2284,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2285,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2286,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2287,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2288,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2289,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2290,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2291,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2292,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2293,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2294,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2295,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2296,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2297,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2298,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2299,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2300,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2301,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2302,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2303,02.12.2022,Bosnia and Herzegovenia,BZN BA,
2304,02.12.2022,Bulgaria,BZN BG,309.67
2305,02.12.2022,Bulgaria,BZN BG,297.77
2306,02.12.2022,Bulgaria,BZN BG,179.38
2307,02.12.2022,Bulgaria,BZN BG,179.39
2308,02.12.2022,Bulgaria,BZN BG,300.72
2309,02.12.2022,Bulgaria,BZN BG,317.05
2310,02.12.2022,Bulgaria,BZN BG,366.02
2311,02.12.2022,Bulgaria,BZN BG,426.82
2312,02.12.2022,Bulgaria,BZN BG,444.06
2313,02.12.2022,Bulgaria,BZN BG,438.33
2314,02.12.2022,Bulgaria,BZN BG,429.22
2315,02.12.2022,Bulgaria,BZN BG,426.14
2316,02.12.2022,Bulgaria,BZN BG,419.13
2317,02.12.2022,Bulgaria,BZN BG,411.98
2318,02.12.2022,Bulgaria,BZN BG,429.61
2319,02.12.2022,Bulgaria,BZN BG,569.29
2320,02.12.2022,Bulgaria,BZN BG,603.32
2321,02.12.2022,Bulgaria,BZN BG,515.54
2322,02.12.2022,Bulgaria,BZN BG,441.53
2323,02.12.2022,Bulgaria,BZN BG,415.1
2324,02.12.2022,Bulgaria,BZN BG,456.14
2325,02.12.2022,Bulgaria,BZN BG,353.12
2326,02.12.2022,Bulgaria,BZN BG,330.97
2327,02.12.2022,Bulgaria,BZN BG,267.0
2328,02.12.2022,Croatia,BZN HR,310.83
2329,02.12.2022,Croatia,BZN HR,299.01
2330,02.12.2022,Croatia,BZN HR,283.46
2331,02.12.2022,Croatia,BZN HR,281.81
2332,02.12.2022,Croatia,BZN HR,300.72
2333,02.12.2022,Croatia,BZN HR,318.33
2334,02.12.2022,Croatia,BZN HR,365.99
2335,02.12.2022,Croatia,BZN HR,427.67
2336,02.12.2022,Croatia,BZN HR,444.33
2337,02.12.2022,Croatia,BZN HR,439.3
2338,02.12.2022,Croatia,BZN HR,429.58
2339,02.12.2022,Croatia,BZN HR,427.17
2340,02.12.2022,Croatia,BZN HR,419.95
2341,02.12.2022,Croatia,BZN HR,407.91
2342,02.12.2022,Croatia,BZN HR,435.26
2343,02.12.2022,Croatia,BZN HR,497.75
2344,02.12.2022,Croatia,BZN HR,548.72
2345,02.12.2022,Croatia,BZN HR,449.03
2346,02.12.2022,Croatia,BZN HR,428.86
2347,02.12.2022,Croatia,BZN HR,411.06
2348,02.12.2022,Croatia,BZN HR,438.6
2349,02.12.2022,Croatia,BZN HR,352.92
2350,02.12.2022,Croatia,BZN HR,328.02
2351,02.12.2022,Croatia,BZN HR,270.57
2352,02.12.2022,Cyprus,BZN CY,
2353,02.12.2022,Cyprus,BZN CY,
2354,02.12.2022,Cyprus,BZN CY,
2355,02.12.2022,Cyprus,BZN CY,
2356,02.12.2022,Cyprus,BZN CY,
2357,02.12.2022,Cyprus,BZN CY,
2358,02.12.2022,Cyprus,BZN CY,
2359,02.12.2022,Cyprus,BZN CY,
2360,02.12.2022,Cyprus,BZN CY,
2361,02.12.2022,Cyprus,BZN CY,
2362,02.12.2022,Cyprus,BZN CY,
2363,02.12.2022,Cyprus,BZN CY,
2364,02.12.2022,Cyprus,BZN CY,
2365,02.12.2022,Cyprus,BZN CY,
2366,02.12.2022,Cyprus,BZN CY,
2367,02.12.2022,Cyprus,BZN CY,
2368,02.12.2022,Cyprus,BZN CY,
2369,02.12.2022,Cyprus,BZN CY,
2370,02.12.2022,Cyprus,BZN CY,
2371,02.12.2022,Cyprus,BZN CY,
2372,02.12.2022,Cyprus,BZN CY,
2373,02.12.2022,Cyprus,BZN CY,
2374,02.12.2022,Cyprus,BZN CY,
2375,02.12.2022,Cyprus,BZN CY,
2376,02.12.2022,Czech Republic,BZN CZ,307.71
2377,02.12.2022,Czech Republic,BZN CZ,295.66
2378,02.12.2022,Czech Republic,BZN CZ,301.16
2379,02.12.2022,Czech Republic,BZN CZ,300.45
2380,02.12.2022,Czech Republic,BZN CZ,300.72
2381,02.12.2022,Czech Republic,BZN CZ,314.86
2382,02.12.2022,Czech Republic,BZN CZ,364.88
2383,02.12.2022,Czech Republic,BZN CZ,421.47
2384,02.12.2022,Czech Republic,BZN CZ,443.65
2385,02.12.2022,Czech Republic,BZN CZ,436.8
2386,02.12.2022,Czech Republic,BZN CZ,428.67
2387,02.12.2022,Czech Republic,BZN CZ,419.4
2388,02.12.2022,Czech Republic,BZN CZ,412.81
2389,02.12.2022,Czech Republic,BZN CZ,402.64
2390,02.12.2022,Czech Republic,BZN CZ,399.61
2391,02.12.2022,Czech Republic,BZN CZ,180.89
2392,02.12.2022,Czech Republic,BZN CZ,387.42
2393,02.12.2022,Czech Republic,BZN CZ,376.71
2394,02.12.2022,Czech Republic,BZN CZ,385.9
2395,02.12.2022,Czech Republic,BZN CZ,390.94
2396,02.12.2022,Czech Republic,BZN CZ,341.56
2397,02.12.2022,Czech Republic,BZN CZ,346.1
2398,02.12.2022,Czech Republic,BZN CZ,314.73
2399,02.12.2022,Czech Republic,BZN CZ,261.45
2400,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2401,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2402,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2403,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2404,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2405,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2406,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2407,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2408,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2409,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2410,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2411,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2412,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2413,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2414,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2415,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2416,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2417,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2418,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2419,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2420,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2421,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2422,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2423,02.12.2022,Czech Republic,BZN CZ-DE-SK,
2424,02.12.2022,Denmark,BZN DK1,306.33
2425,02.12.2022,Denmark,BZN DK1,294.19
2426,02.12.2022,Denmark,BZN DK1,298.48
2427,02.12.2022,Denmark,BZN DK1,298.32
2428,02.12.2022,Denmark,BZN DK1,299.79
2429,02.12.2022,Denmark,BZN DK1,306.28
2430,02.12.2022,Denmark,BZN DK1,352.87
2431,02.12.2022,Denmark,BZN DK1,413.6
2432,02.12.2022,Denmark,BZN DK1,442.66
2433,02.12.2022,Denmark,BZN DK1,433.19
2434,02.12.2022,Denmark,BZN DK1,427.34
2435,02.12.2022,Denmark,BZN DK1,409.66
2436,02.12.2022,Denmark,BZN DK1,403.96
2437,02.12.2022,Denmark,BZN DK1,384.3
2438,02.12.2022,Denmark,BZN DK1,307.58
2439,02.12.2022,Denmark,BZN DK1,288.0
2440,02.12.2022,Denmark,BZN DK1,281.82
2441,02.12.2022,Denmark,BZN DK1,370.04
2442,02.12.2022,Denmark,BZN DK1,326.0
2443,02.12.2022,Denmark,BZN DK1,304.68
2444,02.12.2022,Denmark,BZN DK1,252.46
2445,02.12.2022,Denmark,BZN DK1,277.83
2446,02.12.2022,Denmark,BZN DK1,269.98
2447,02.12.2022,Denmark,BZN DK1,248.3
2448,02.12.2022,Denmark,BZN DK2,306.33
2449,02.12.2022,Denmark,BZN DK2,294.19
2450,02.12.2022,Denmark,BZN DK2,291.92
2451,02.12.2022,Denmark,BZN DK2,291.8
2452,02.12.2022,Denmark,BZN DK2,293.5
2453,02.12.2022,Denmark,BZN DK2,306.28
2454,02.12.2022,Denmark,BZN DK2,352.87
2455,02.12.2022,Denmark,BZN DK2,413.6
2456,02.12.2022,Denmark,BZN DK2,442.66
2457,02.12.2022,Denmark,BZN DK2,433.19
2458,02.12.2022,Denmark,BZN DK2,427.34
2459,02.12.2022,Denmark,BZN DK2,409.66
2460,02.12.2022,Denmark,BZN DK2,403.96
2461,02.12.2022,Denmark,BZN DK2,384.3
2462,02.12.2022,Denmark,BZN DK2,307.58
2463,02.12.2022,Denmark,BZN DK2,288.0
2464,02.12.2022,Denmark,BZN DK2,281.82
2465,02.12.2022,Denmark,BZN DK2,370.04
2466,02.12.2022,Denmark,BZN DK2,326.0
2467,02.12.2022,Denmark,BZN DK2,304.68
2468,02.12.2022,Denmark,BZN DK2,252.46
2469,02.12.2022,Denmark,BZN DK2,277.83
2470,02.12.2022,Denmark,BZN DK2,269.98
2471,02.12.2022,Denmark,BZN DK2,248.3
2472,02.12.2022,Estonia,BZN EE,307.46
2473,02.12.2022,Estonia,BZN EE,295.39
2474,02.12.2022,Estonia,BZN EE,303.04
2475,02.12.2022,Estonia,BZN EE,302.43
2476,02.12.2022,Estonia,BZN EE,300.72
2477,02.12.2022,Estonia,BZN EE,318.73
2478,02.12.2022,Estonia,BZN EE,378.47
2479,02.12.2022,Estonia,BZN EE,421.26
2480,02.12.2022,Estonia,BZN EE,443.48
2481,02.12.2022,Estonia,BZN EE,436.19
2482,02.12.2022,Estonia,BZN EE,428.44
2483,02.12.2022,Estonia,BZN EE,419.25
2484,02.12.2022,Estonia,BZN EE,412.78
2485,02.12.2022,Estonia,BZN EE,441.54
2486,02.12.2022,Estonia,BZN EE,360.65
2487,02.12.2022,Estonia,BZN EE,393.0
2488,02.12.2022,Estonia,BZN EE,365.95
2489,02.12.2022,Estonia,BZN EE,452.36
2490,02.12.2022,Estonia,BZN EE,415.83
2491,02.12.2022,Estonia,BZN EE,439.99
2492,02.12.2022,Estonia,BZN EE,252.46
2493,02.12.2022,Estonia,BZN EE,353.17
2494,02.12.2022,Estonia,BZN EE,362.44
2495,02.12.2022,Estonia,BZN EE,258.78
2496,02.12.2022,Finland,BZN FI,306.33
2497,02.12.2022,Finland,BZN FI,294.19
2498,02.12.2022,Finland,BZN FI,291.92
2499,02.12.2022,Finland,BZN FI,291.8
2500,02.12.2022,Finland,BZN FI,300.72
2501,02.12.2022,Finland,BZN FI,318.73
2502,02.12.2022,Finland,BZN FI,378.47
2503,02.12.2022,Finland,BZN FI,421.26
2504,02.12.2022,Finland,BZN FI,442.66
2505,02.12.2022,Finland,BZN FI,433.19
2506,02.12.2022,Finland,BZN FI,428.44
2507,02.12.2022,Finland,BZN FI,419.25
2508,02.12.2022,Finland,BZN FI,412.78
2509,02.12.2022,Finland,BZN FI,441.54
2510,02.12.2022,Finland,BZN FI,360.65
2511,02.12.2022,Finland,BZN FI,393.0
2512,02.12.2022,Finland,BZN FI,365.95
2513,02.12.2022,Finland,BZN FI,452.36
2514,02.12.2022,Finland,BZN FI,415.83
2515,02.12.2022,Finland,BZN FI,412.25
2516,02.12.2022,Finland,BZN FI,252.46
2517,02.12.2022,Finland,BZN FI,353.17
2518,02.12.2022,Finland,BZN FI,362.44
2519,02.12.2022,Finland,BZN FI,258.78
2520,02.12.2022,France,BZN FR,
2521,02.12.2022,France,BZN FR,
2522,02.12.2022,France,BZN FR,
2523,02.12.2022,France,BZN FR,
2524,02.12.2022,France,BZN FR,
2525,02.12.2022,France,BZN FR,
2526,02.12.2022,France,BZN FR,
2527,02.12.2022,France,BZN FR,
2528,02.12.2022,France,BZN FR,
2529,02.12.2022,France,BZN FR,
2530,02.12.2022,France,BZN FR,
2531,02.12.2022,France,BZN FR,
2532,02.12.2022,France,BZN FR,
2533,02.12.2022,France,BZN FR,
2534,02.12.2022,France,BZN FR,
2535,02.12.2022,France,BZN FR,
2536,02.12.2022,France,BZN FR,
2537,02.12.2022,France,BZN FR,
2538,02.12.2022,France,BZN FR,
2539,02.12.2022,France,BZN FR,
2540,02.12.2022,France,BZN FR,
2541,02.12.2022,France,BZN FR,
2542,02.12.2022,France,BZN FR,
2543,02.12.2022,France,BZN FR,
2544,02.12.2022,Georgia,BZN GE,
2545,02.12.2022,Georgia,BZN GE,
2546,02.12.2022,Georgia,BZN GE,
2547,02.12.2022,Georgia,BZN GE,
2548,02.12.2022,Georgia,BZN GE,
2549,02.12.2022,Georgia,BZN GE,
2550,02.12.2022,Georgia,BZN GE,
2551,02.12.2022,Georgia,BZN GE,
2552,02.12.2022,Georgia,BZN GE,
2553,02.12.2022,Georgia,BZN GE,
2554,02.12.2022,Georgia,BZN GE,
2555,02.12.2022,Georgia,BZN GE,
2556,02.12.2022,Georgia,BZN GE,
2557,02.12.2022,Georgia,BZN GE,
2558,02.12.2022,Georgia,BZN GE,
2559,02.12.2022,Georgia,BZN GE,
2560,02.12.2022,Georgia,BZN GE,
2561,02.12.2022,Georgia,BZN GE,
2562,02.12.2022,Georgia,BZN GE,
2563,02.12.2022,Georgia,BZN GE,
2564,02.12.2022,Georgia,BZN GE,
2565,02.12.2022,Georgia,BZN GE,
2566,02.12.2022,Georgia,BZN GE,
2567,02.12.2022,Georgia,BZN GE,
2568,02.12.2022,Germany,BZN DE-LU,337.17
2569,02.12.2022,Germany,BZN DE-LU,324.2
2570,02.12.2022,Germany,BZN DE-LU,299.97
2571,02.12.2022,Germany,BZN DE-LU,284.97
2572,02.12.2022,Germany,BZN DE-LU,320.61
2573,02.12.2022,Germany,BZN DE-LU,336.35
2574,02.12.2022,Germany,BZN DE-LU,284.99
2575,02.12.2022,Germany,BZN DE-LU,275.0
2576,02.12.2022,Germany,BZN DE-LU,297.32
2577,02.12.2022,Germany,BZN DE-LU,285.0
2578,02.12.2022,Germany,BZN DE-LU,284.19
2579,02.12.2022,Germany,BZN DE-LU,295.4
2580,02.12.2022,Germany,BZN DE-LU,296.24
2581,02.12.2022,Germany,BZN DE-LU,279.98
2582,02.12.2022,Germany,BZN DE-LU,284.99
2583,02.12.2022,Germany,BZN DE-LU,297.61
2584,02.12.2022,Germany,BZN DE-LU,269.94
2585,02.12.2022,Germany,BZN DE-LU,279.95
2586,02.12.2022,Germany,BZN DE-LU,295.73
2587,02.12.2022,Germany,BZN DE-LU,329.93
2588,02.12.2022,Germany,BZN DE-LU,265.23
2589,02.12.2022,Germany,BZN DE-LU,279.1
2590,02.12.2022,Germany,BZN DE-LU,309.96
2591,02.12.2022,Germany,BZN DE-LU,417.25
2592,02.12.2022,Germany,BZN DE-LU,271.05
2593,02.12.2022,Germany,BZN DE-LU,338.98
2594,02.12.2022,Germany,BZN DE-LU,408.57
2595,02.12.2022,Germany,BZN DE-LU,444.95
2596,02.12.2022,Germany,BZN DE-LU,460.47
2597,02.12.2022,Germany,BZN DE-LU,434.99
2598,02.12.2022,Germany,BZN DE-LU,442.5
2599,02.12.2022,Germany,BZN DE-LU,476.92
2600,02.12.2022,Germany,BZN DE-LU,481.51
2601,02.12.2022,Germany,BZN DE-LU,483.31
2602,02.12.2022,Germany,BZN DE-LU,462.26
2603,02.12.2022,Germany,BZN DE-LU,433.33
2604,02.12.2022,Germany,BZN DE-LU,495.07
2605,02.12.2022,Germany,BZN DE-LU,444.64
2606,02.12.2022,Germany,BZN DE-LU,436.56
2607,02.12.2022,Germany,BZN DE-LU,419.78
2608,02.12.2022,Germany,BZN DE-LU,459.61
2609,02.12.2022,Germany,BZN DE-LU,442.66
2610,02.12.2022,Germany,BZN DE-LU,435.95
2611,02.12.2022,Germany,BZN DE-LU,431.07
2612,02.12.2022,Germany,BZN DE-LU,441.05
2613,02.12.2022,Germany,BZN DE-LU,435.43
2614,02.12.2022,Germany,BZN DE-LU,439.05
2615,02.12.2022,Germany,BZN DE-LU,434.72
2616,02.12.2022,Germany,BZN DE-LU,433.18
2617,02.12.2022,Germany,BZN DE-LU,406.92
2618,02.12.2022,Germany,BZN DE-LU,400.66
2619,02.12.2022,Germany,BZN DE-LU,395.18
2620,02.12.2022,Germany,BZN DE-LU,421.95
2621,02.12.2022,Germany,BZN DE-LU,407.8
2622,02.12.2022,Germany,BZN DE-LU,390.04
2623,02.12.2022,Germany,BZN DE-LU,378.07
2624,02.12.2022,Germany,BZN DE-LU,388.85
2625,02.12.2022,Germany,BZN DE-LU,398.66
2626,02.12.2022,Germany,BZN DE-LU,401.27
2627,02.12.2022,Germany,BZN DE-LU,406.75
2628,02.12.2022,Germany,BZN DE-LU,380.08
2629,02.12.2022,Germany,BZN DE-LU,380.1
2630,02.12.2022,Germany,BZN DE-LU,404.39
2631,02.12.2022,Germany,BZN DE-LU,404.9
2632,02.12.2022,Germany,BZN DE-LU,376.6
2633,02.12.2022,Germany,BZN DE-LU,376.49
2634,02.12.2022,Germany,BZN DE-LU,400.96
2635,02.12.2022,Germany,BZN DE-LU,423.62
2636,02.12.2022,Germany,BZN DE-LU,385.86
2637,02.12.2022,Germany,BZN DE-LU,401.4
2638,02.12.2022,Germany,BZN DE-LU,404.57
2639,02.12.2022,Germany,BZN DE-LU,409.61
2640,02.12.2022,Germany,BZN DE-LU,430.33
2641,02.12.2022,Germany,BZN DE-LU,391.97
2642,02.12.2022,Germany,BZN DE-LU,393.75
2643,02.12.2022,Germany,BZN DE-LU,403.19
2644,02.12.2022,Germany,BZN DE-LU,401.66
2645,02.12.2022,Germany,BZN DE-LU,370.86
2646,02.12.2022,Germany,BZN DE-LU,347.21
2647,02.12.2022,Germany,BZN DE-LU,329.74
2648,02.12.2022,Germany,BZN DE-LU,385.59
2649,02.12.2022,Germany,BZN DE-LU,341.89
2650,02.12.2022,Germany,BZN DE-LU,316.11
2651,02.12.2022,Germany,BZN DE-LU,285.29
2652,02.12.2022,Germany,BZN DE-LU,345.17
2653,02.12.2022,Germany,BZN DE-LU,311.55
2654,02.12.2022,Germany,BZN DE-LU,294.76
2655,02.12.2022,Germany,BZN DE-LU,257.43
2656,02.12.2022,Germany,BZN DE-LU,327.6
2657,02.12.2022,Germany,BZN DE-LU,287.55
2658,02.12.2022,Germany,BZN DE-LU,270.15
2659,02.12.2022,Germany,BZN DE-LU,249.54
2660,02.12.2022,Germany,BZN DE-LU,298.98
2661,02.12.2022,Germany,BZN DE-LU,270.79
2662,02.12.2022,Germany,BZN DE-LU,254.56
2663,02.12.2022,Germany,BZN DE-LU,211.67
2664,02.12.2022,Germany,BZN CZ-DE-SK,
2665,02.12.2022,Germany,BZN CZ-DE-SK,
2666,02.12.2022,Germany,BZN CZ-DE-SK,
2667,02.12.2022,Germany,BZN CZ-DE-SK,
2668,02.12.2022,Germany,BZN CZ-DE-SK,
2669,02.12.2022,Germany,BZN CZ-DE-SK,
2670,02.12.2022,Germany,BZN CZ-DE-SK,
2671,02.12.2022,Germany,BZN CZ-DE-SK,
2672,02.12.2022,Germany,BZN CZ-DE-SK,
2673,02.12.2022,Germany,BZN CZ-DE-SK,
2674,02.12.2022,Germany,BZN CZ-DE-SK,
2675,02.12.2022,Germany,BZN CZ-DE-SK,
2676,02.12.2022,Germany,BZN CZ-DE-SK,
2677,02.12.2022,Germany,BZN CZ-DE-SK,
2678,02.12.2022,Germany,BZN CZ-DE-SK,
2679,02.12.2022,Germany,BZN CZ-DE-SK,
2680,02.12.2022,Germany,BZN CZ-DE-SK,
2681,02.12.2022,Germany,BZN CZ-DE-SK,
2682,02.12.2022,Germany,BZN CZ-DE-SK,
2683,02.12.2022,Germany,BZN CZ-DE-SK,
2684,02.12.2022,Germany,BZN CZ-DE-SK,
2685,02.12.2022,Germany,BZN CZ-DE-SK,
2686,02.12.2022,Germany,BZN CZ-DE-SK,
2687,02.12.2022,Germany,BZN CZ-DE-SK,
2688,02.12.2022,Germany,BZN DE-AT-LU,
2689,02.12.2022,Germany,BZN DE-AT-LU,
2690,02.12.2022,Germany,BZN DE-AT-LU,
2691,02.12.2022,Germany,BZN DE-AT-LU,
2692,02.12.2022,Germany,BZN DE-AT-LU,
2693,02.12.2022,Germany,BZN DE-AT-LU,
2694,02.12.2022,Germany,BZN DE-AT-LU,
2695,02.12.2022,Germany,BZN DE-AT-LU,
2696,02.12.2022,Germany,BZN DE-AT-LU,
2697,02.12.2022,Germany,BZN DE-AT-LU,
2698,02.12.2022,Germany,BZN DE-AT-LU,
2699,02.12.2022,Germany,BZN DE-AT-LU,
2700,02.12.2022,Germany,BZN DE-AT-LU,
2701,02.12.2022,Germany,BZN DE-AT-LU,
2702,02.12.2022,Germany,BZN DE-AT-LU,
2703,02.12.2022,Germany,BZN DE-AT-LU,
2704,02.12.2022,Germany,BZN DE-AT-LU,
2705,02.12.2022,Germany,BZN DE-AT-LU,
2706,02.12.2022,Germany,BZN DE-AT-LU,
2707,02.12.2022,Germany,BZN DE-AT-LU,
2708,02.12.2022,Germany,BZN DE-AT-LU,
2709,02.12.2022,Germany,BZN DE-AT-LU,
2710,02.12.2022,Germany,BZN DE-AT-LU,
2711,02.12.2022,Germany,BZN DE-AT-LU,
2712,02.12.2022,Greece,BZN GR,309.67
2713,02.12.2022,Greece,BZN GR,297.77
2714,02.12.2022,Greece,BZN GR,179.38
2715,02.12.2022,Greece,BZN GR,179.39
2716,02.12.2022,Greece,BZN GR,300.72
2717,02.12.2022,Greece,BZN GR,318.81
2718,02.12.2022,Greece,BZN GR,366.02
2719,02.12.2022,Greece,BZN GR,434.72
2720,02.12.2022,Greece,BZN GR,450.15
2721,02.12.2022,Greece,BZN GR,438.33
2722,02.12.2022,Greece,BZN GR,429.22
2723,02.12.2022,Greece,BZN GR,384.31
2724,02.12.2022,Greece,BZN GR,419.13
